BodyType,Make,GenModel,Model,Fuel,EngineSizeSimple,EngineSizeDesc,Number
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,15000,Over 15000cc,39
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2200,2101cc to 2200cc,103
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2300,2201cc to 2300cc,1
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2900,2801cc to 2900cc,1
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,3000,2901cc to 3000cc,19
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,3900,3801cc to 3900cc,2
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,4300,4201cc to 4300cc,17
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,5200,5101cc to 5200cc,204
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,5700,5601cc to 5700cc,2
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,6000,5901cc to 6000cc,6
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,700,601cc to 700cc,1
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,7700,7601cc to 7700cc,1199
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Other,7700,7601cc to 7700cc,2
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,1500,1401cc to 1500cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,1800,1701cc to 1800cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2200,2101cc to 2200cc,44
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2300,2201cc to 2300cc,4
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2500,2401cc to 2500cc,2
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2900,2801cc to 2900cc,3
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,3000,2901cc to 3000cc,11
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,3800,3701cc to 3800cc,3
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,5700,5601cc to 5700cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Hybrid electric (Petrol),2000,1901cc to 2000cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Petrol,2200,2101cc to 2200cc,3
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Petrol,4700,4601cc to 4700cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Petrol,5100,5001cc to 5100cc,5
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Petrol,5500,5401cc to 5500cc,1
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,10700,10601cc to 10700cc,58
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,12000,11901cc to 12000cc,7
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,12900,12801cc to 12900cc,6
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,200,101cc to 200cc,1
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2100,2001cc to 2100cc,1
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,2200,2101cc to 2200cc,9
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,3000,2901cc to 3000cc,2
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,4000,3901cc to 4000cc,2
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,4300,4201cc to 4300cc,1
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,5200,5101cc to 5200cc,21
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,6000,5901cc to 6000cc,3
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,6400,6301cc to 6400cc,5
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Diesel,7700,7601cc to 7700cc,86
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,Missing,Petrol,5200,5101cc to 5200cc,1
Buses and coaches,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,2200,2101cc to 2200cc,3
Cars,MERCEDES,MERCEDES Model Unknown,Missing,Petrol,3900,3801cc to 3900cc,1
Heavy goods vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,12000,11901cc to 12000cc,1
Heavy goods vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,2200,2101cc to 2200cc,19
Heavy goods vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,3000,2901cc to 3000cc,1
Light goods vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,2200,2101cc to 2200cc,15
Light goods vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Petrol,2300,2201cc to 2300cc,1
Other vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,10700,10601cc to 10700cc,2
Other vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,1200,1101cc to 1200cc,1
Other vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,12000,11901cc to 12000cc,10
Other vehicles,MERCEDES,MERCEDES Model Unknown,Missing,Diesel,3600,3501cc to 3600cc,1
Cars,MERCEDES,MERCEDES MODEL MISSING,MISSING,Diesel,2500,2401cc to 2500cc,4
Cars,MERCEDES,MERCEDES MODEL MISSING,MISSING,Diesel,2600,2501cc to 2600cc,1
Cars,MERCEDES,MERCEDES MODEL MISSING,MISSING,Diesel,3000,2901cc to 3000cc,28
Heavy goods vehicles,MERCEDES,MERCEDES MODEL MISSING,MISSING,Diesel,3800,3701cc to 3800cc,1
Light goods vehicles,MERCEDES,MERCEDES MODEL MISSING,MISSING,Petrol,3500,3401cc to 3500cc,1
Other vehicles,MERCEDES,MERCEDES MODEL MISSING,MISSING,Diesel,7300,7201cc to 7300cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 270 CDI AUTO,Diesel,2700,2601cc to 2700cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 320 AUTO,Petrol,3300,3201cc to 3300cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 320 AUTO,Petrol,3600,3501cc to 3600cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 350 AUTO,Petrol,1700,1601cc to 1700cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 350 AUTO,Petrol,3600,3501cc to 3600cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML 350 SE AUTO,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML270 CDI,Diesel,2700,2601cc to 2700cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML350 AUTO,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML350 AUTO,Petrol,3700,3601cc to 3700cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML63 AMG 4-MATIC A,Petrol,6300,6201cc to 6300cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML63 AMG AUTO,Petrol,5600,5501cc to 5600cc,1
Cars,MERCEDES,MERCEDES ML CLASS,ML63 AMG AUTO,Petrol,6300,6201cc to 6300cc,1
Cars,MERCEDES,MERCEDES R CLASS,R350 L A,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES R CLASS,R350 L SE A,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 350 AMG LINE D AUTO,Diesel,3000,2901cc to 3000cc,68
Cars,MERCEDES,MERCEDES S CLASS,S 350 AMG LINE PREMIUM D AUTO,Diesel,3000,2901cc to 3000cc,21
Cars,MERCEDES,MERCEDES S CLASS,S 350 D AMG LINE AUTO,Diesel,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 350 D L AMG LINE AUTO,Diesel,3000,2901cc to 3000cc,6
Cars,MERCEDES,MERCEDES S CLASS,S 350 D L AMG LINE EXECUTIVE A,Diesel,3000,2901cc to 3000cc,17
Cars,MERCEDES,MERCEDES S CLASS,S 350 GRAND ED EXECUTIVE D A,Diesel,3000,2901cc to 3000cc,25
Cars,MERCEDES,MERCEDES S CLASS,S 350 L AMG LINE PREM EXEC D A,Diesel,3000,2901cc to 3000cc,14
Cars,MERCEDES,MERCEDES S CLASS,S 350 L AMG LINE PREMIUM + D A,Diesel,3000,2901cc to 3000cc,64
Cars,MERCEDES,MERCEDES S CLASS,S 350 L AMG LINE PREMIUM D A,Diesel,3000,2901cc to 3000cc,64
Cars,MERCEDES,MERCEDES S CLASS,S 350 L AMG LN PREM + EXEC D A,Diesel,3000,2901cc to 3000cc,69
Cars,MERCEDES,MERCEDES S CLASS,S 350 L GRAND ED EXECUTIVE D A,Diesel,3000,2901cc to 3000cc,82
Cars,MERCEDES,MERCEDES S CLASS,S 400 L AMG LINE PREM + D 4M A,Diesel,3000,2901cc to 3000cc,3
Cars,MERCEDES,MERCEDES S CLASS,S 400 L AMG LINE PREM D 4M A,Diesel,3000,2901cc to 3000cc,4
Cars,MERCEDES,MERCEDES S CLASS,S 400 L AMG LN PRM EXEC D 4M A,Diesel,3000,2901cc to 3000cc,5
Cars,MERCEDES,MERCEDES S CLASS,S 400 L AMG LN PRM+EXEC D 4M A,Diesel,3000,2901cc to 3000cc,12
Cars,MERCEDES,MERCEDES S CLASS,S 450 AMG LINE PREM MHEV 4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 500 AMG LINE MHEV 4MATIC A,Hybrid electric (Petrol),3000,2901cc to 3000cc,4
Cars,MERCEDES,MERCEDES S CLASS,S 500 AMG LINE PREM MHEV 4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,12
Cars,MERCEDES,MERCEDES S CLASS,S 500 L AMG LINE EXEC PREM A,Petrol,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 500 L AMG LINE EXECUTIVE A,Hybrid electric (Petrol),3000,2901cc to 3000cc,5
Cars,MERCEDES,MERCEDES S CLASS,S 500 L AMG LINE PRM+MHEV 4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,44
Cars,MERCEDES,MERCEDES S CLASS,S 500 L AMG LN PREM MHEV 4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,70
Cars,MERCEDES,MERCEDES S CLASS,S 500 L GRAND EDITION MHEV A,Hybrid electric (Petrol),3000,2901cc to 3000cc,6
Cars,MERCEDES,MERCEDES S CLASS,S 560 E L AMG LINE EXECUTIVE A,Plug-in hybrid electric (Petrol),3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 560 GRAND EDITION AUTO,Petrol,4000,3901cc to 4000cc,22
Cars,MERCEDES,MERCEDES S CLASS,S 580 L AMG LINE PREM EXEC E A,Plug-in hybrid electric (Petrol),3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S 580 L AMG LINE PREMIUM + E A,Plug-in hybrid electric (Petrol),3000,2901cc to 3000cc,3
Cars,MERCEDES,MERCEDES S CLASS,S 580 L AMG LN PREM + EXEC E A,Plug-in hybrid electric (Petrol),3000,2901cc to 3000cc,19
Cars,MERCEDES,MERCEDES S CLASS,S 650 MAYBACH AUTO,Petrol,6000,5901cc to 6000cc,9
Cars,MERCEDES,MERCEDES S CLASS,S300 L AMG LINE B-TEC HYBRID A,Petrol,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S320 AUTO,Petrol,3200,3101cc to 3200cc,1
Cars,MERCEDES,MERCEDES S CLASS,S320 CDI AUTO,Diesel,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S350 BLUEEFFICIENCY L AUTO,Petrol,3500,3401cc to 3500cc,2
Cars,MERCEDES,MERCEDES S CLASS,S350 L AUTO,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES S CLASS,S430 AUTO,Petrol,4300,4201cc to 4300cc,1
Cars,MERCEDES,MERCEDES S CLASS,S500 AUTO,Petrol,5000,4901cc to 5000cc,3
Cars,MERCEDES,MERCEDES S CLASS,S500 AUTO,Petrol,5500,5401cc to 5500cc,2
Cars,MERCEDES,MERCEDES S CLASS,S500 L AMG LN PRM EXC MHEV4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,42
Cars,MERCEDES,MERCEDES S CLASS,S500 L AMG LN PRM+EXC MHEV4M A,Hybrid electric (Petrol),3000,2901cc to 3000cc,207
Cars,MERCEDES,MERCEDES S CLASS,S500 L AUTO,Petrol,5500,5401cc to 5500cc,1
Cars,MERCEDES,MERCEDES S CLASS,S500L AUTO,Petrol,5000,4901cc to 5000cc,2
Cars,MERCEDES,MERCEDES S CLASS,S600 AUTO,Petrol,5600,5501cc to 5600cc,1
Cars,MERCEDES,MERCEDES S CLASS,S600 L AUTO,Petrol,5600,5501cc to 5600cc,1
Cars,MERCEDES,MERCEDES S CLASS,S600 L AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,MERCEDES,MERCEDES S CLASS,S600 L AUTO,Petrol,6100,6001cc to 6100cc,1
Cars,MERCEDES,MERCEDES S CLASS,S600 MAYBACH AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL 280 AUTO,Petrol,2800,2701cc to 2800cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL 320 AUTO,Petrol,3200,3101cc to 3200cc,2
Cars,MERCEDES,MERCEDES SL CLASS,SL 400 GRAND EDITION AUTO,Petrol,3000,2901cc to 3000cc,12
Cars,MERCEDES,MERCEDES SL CLASS,SL 400 GRAND EDITION PREMIUM A,Petrol,3000,2901cc to 3000cc,10
Cars,MERCEDES,MERCEDES SL CLASS,SL 500 AUTO,Petrol,5000,4901cc to 5000cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL 500 AUTO,Petrol,5100,5001cc to 5100cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL 500 GRAND EDITION AUTO,Petrol,4700,4601cc to 4700cc,4
Cars,MERCEDES,MERCEDES SL CLASS,SL 500 GRAND EDITION PREMIUM A,Petrol,4700,4601cc to 4700cc,4
Cars,MERCEDES,MERCEDES SL CLASS,SL300 AUTO,Petrol,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL350 AMG SPORT PANORAMA AUTO,Petrol,3500,3401cc to 3500cc,2
Cars,MERCEDES,MERCEDES SL CLASS,SL350 AUTO,Petrol,3500,3401cc to 3500cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL500 AMG SPORT AUTO,Petrol,4700,4601cc to 4700cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL500 AUTO,Petrol,5000,4901cc to 5000cc,4
Cars,MERCEDES,MERCEDES SL CLASS,SL60 MG AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL60 MG AUTO,Petrol,6100,6001cc to 6100cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL600,Petrol,5600,5501cc to 5600cc,1
Cars,MERCEDES,MERCEDES SL CLASS,SL600,Petrol,6000,5901cc to 6000cc,2
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 180 AMG LINE,Petrol,1600,1501cc to 1600cc,1
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 200 AMG LINE AUTO,Petrol,2000,1901cc to 2000cc,1
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 200 FINAL EDITION,Petrol,2000,1901cc to 2000cc,46
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 200 FINAL EDITION AUTO,Petrol,2000,1901cc to 2000cc,2
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 200 FINAL EDITION PREMIUM,Petrol,2000,1901cc to 2000cc,60
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 300 AMG LINE AUTO,Petrol,2000,1901cc to 2000cc,12
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 300 FINAL EDITION AUTO,Petrol,2000,1901cc to 2000cc,1
Cars,MERCEDES,MERCEDES SLC CLASS,SLC 300 FINAL EDITION PREM A,Petrol,2000,1901cc to 2000cc,43
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 230 KOMPRESSOR,Petrol,2300,2201cc to 2300cc,3
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 250 D AMG SPORT AUTO,Diesel,2200,2101cc to 2200cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 280,Petrol,3000,2901cc to 3000cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 320,Petrol,3200,3101cc to 3200cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 320 AUTO,Petrol,3200,3101cc to 3200cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK 350,Petrol,3500,3401cc to 3500cc,2
Cars,MERCEDES,MERCEDES SLK CLASS,SLK200 AMG SPORT ED125 BL-CY A,Petrol,1800,1701cc to 1800cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK200 BLUEEFFICIENCY,Petrol,1800,1701cc to 1800cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK200 KOMPRESSOR,Petrol,1800,1701cc to 1800cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK200 KOMPRESSOR,Petrol,2000,1901cc to 2000cc,1
Cars,MERCEDES,MERCEDES SLK CLASS,SLK350,Petrol,3500,3401cc to 3500cc,2
Cars,MERCEDES,MERCEDES SLK CLASS,SLK350 AMG SPORT BLUE-CIENCY A,Petrol,3500,3401cc to 3500cc,1
